filename,width,height,class,xmin,ymin,xmax,ymax
WhatsApp-Image-2023-04-12-at-12-22-09-PM_jpeg.rf.c916f00eb64e2c64e2965319d5d7256b.jpg,640,640,Nomopil,287,245,399,265
WhatsApp-Image-2023-04-12-at-12-22-09-PM_jpeg.rf.c916f00eb64e2c64e2965319d5d7256b.jpg,640,640,Rabe,301,305,384,330
WhatsApp-Image-2023-04-12-at-12-22-09-PM_jpeg.rf.c916f00eb64e2c64e2965319d5d7256b.jpg,640,640,Clopid,319,345,443,374
WhatsApp-Image-2023-04-12-at-12-22-09-PM_jpeg.rf.c916f00eb64e2c64e2965319d5d7256b.jpg,640,640,Divetic,308,388,449,414
WhatsApp-Image-2023-04-12-at-12-22-09-PM_jpeg.rf.c916f00eb64e2c64e2965319d5d7256b.jpg,640,640,Nidocard,340,434,493,457
WhatsApp-Image-2023-04-12-at-12-22-09-PM_jpeg.rf.c916f00eb64e2c64e2965319d5d7256b.jpg,640,640,Bislol,363,474,476,503
WhatsApp-Image-2023-04-12-at-12-22-09-PM_jpeg.rf.c916f00eb64e2c64e2965319d5d7256b.jpg,640,640,Atova,393,522,500,547
WhatsApp-Image-2023-04-12-at-12-46-12-AM-1-_jpeg.rf.bdfeb8a8e8362888b2506e6df535ccdb.jpg,640,640,Paricel,160,257,293,298
WhatsApp-Image-2023-04-12-at-12-46-12-AM-1-_jpeg.rf.bdfeb8a8e8362888b2506e6df535ccdb.jpg,640,640,Ecosprin,205,59,326,88
WhatsApp-Image-2023-04-12-at-12-46-12-AM-1-_jpeg.rf.bdfeb8a8e8362888b2506e6df535ccdb.jpg,640,640,Xelpid,188,106,297,131
WhatsApp-Image-2023-04-12-at-12-46-12-AM-1-_jpeg.rf.bdfeb8a8e8362888b2506e6df535ccdb.jpg,640,640,Betacor,205,146,332,176
WhatsApp-Image-2023-04-12-at-12-46-12-AM-1-_jpeg.rf.bdfeb8a8e8362888b2506e6df535ccdb.jpg,640,640,Arbitel,193,200,313,227
WhatsApp-Image-2023-04-12-at-12-22-33-PM_jpeg.rf.bfc2927f50fa0a53c423429113a719bd.jpg,640,640,Libott S JR,291,179,424,204
WhatsApp-Image-2023-04-12-at-12-22-33-PM_jpeg.rf.bfc2927f50fa0a53c423429113a719bd.jpg,640,640,I-Penam,268,228,386,254
WhatsApp-Image-2023-04-12-at-12-22-33-PM_jpeg.rf.bfc2927f50fa0a53c423429113a719bd.jpg,640,640,Fluclox,258,299,353,323
WhatsApp-Image-2023-04-12-at-12-22-33-PM_jpeg.rf.bfc2927f50fa0a53c423429113a719bd.jpg,640,640,Cotson,264,353,346,377
WhatsApp-Image-2023-04-12-at-12-22-33-PM_jpeg.rf.bfc2927f50fa0a53c423429113a719bd.jpg,640,640,Bexitrol F,208,410,346,435
WhatsApp-Image-2023-04-12-at-12-23-20-PM_jpeg.rf.c3b7bcc7d30d3013fce69cc3993416b2.jpg,640,640,Pantonix,309,330,408,353
WhatsApp-Image-2023-04-12-at-12-23-20-PM_jpeg.rf.c3b7bcc7d30d3013fce69cc3993416b2.jpg,640,640,Emistat,313,382,403,407
WhatsApp-Image-2023-04-12-at-12-23-20-PM_jpeg.rf.c3b7bcc7d30d3013fce69cc3993416b2.jpg,640,640,Bizoran,328,436,434,464
WhatsApp-Image-2023-04-12-at-12-23-20-PM_jpeg.rf.c3b7bcc7d30d3013fce69cc3993416b2.jpg,640,640,Rivotril,325,486,421,512
WhatsApp-Image-2023-04-12-at-12-23-20-PM_jpeg.rf.c3b7bcc7d30d3013fce69cc3993416b2.jpg,640,640,Paloxi,339,562,412,588
WhatsApp-Image-2023-04-12-at-12-46-22-AM-2-_jpeg.rf.be00b984d0bb7fd2f4d69055e33c254d.jpg,640,640,Biofol,337,203,430,231
WhatsApp-Image-2023-04-12-at-12-46-22-AM-2-_jpeg.rf.be00b984d0bb7fd2f4d69055e33c254d.jpg,640,640,Easylife,348,257,447,289
WhatsApp-Image-2023-04-12-at-12-46-22-AM-2-_jpeg.rf.be00b984d0bb7fd2f4d69055e33c254d.jpg,640,640,Emistat,359,358,508,397
WhatsApp-Image-2023-04-12-at-12-46-22-AM-2-_jpeg.rf.be00b984d0bb7fd2f4d69055e33c254d.jpg,640,640,Rablet,401,481,508,515
341010523_946572373153726_2974498616726589146_n_jpg.rf.be04952ad2be73f3b960cf29d0ebe7cc.jpg,640,640,Reumacap,460,295,567,331
341010523_946572373153726_2974498616726589146_n_jpg.rf.be04952ad2be73f3b960cf29d0ebe7cc.jpg,640,640,Pantonix,466,358,544,390
341010523_946572373153726_2974498616726589146_n_jpg.rf.be04952ad2be73f3b960cf29d0ebe7cc.jpg,640,640,Relentus,472,413,548,440
340446240_757690282512602_8971396349155501310_n_jpg.rf.cd228f4d6ee170b062f26edba2127a99.jpg,640,640,Tridopa,130,194,248,220
340446240_757690282512602_8971396349155501310_n_jpg.rf.cd228f4d6ee170b062f26edba2127a99.jpg,640,640,Syndopa,126,237,240,266
340446240_757690282512602_8971396349155501310_n_jpg.rf.cd228f4d6ee170b062f26edba2127a99.jpg,640,640,Perkirol,138,279,262,313
340446240_757690282512602_8971396349155501310_n_jpg.rf.cd228f4d6ee170b062f26edba2127a99.jpg,640,640,Bopam,125,368,232,400
340446240_757690282512602_8971396349155501310_n_jpg.rf.cd228f4d6ee170b062f26edba2127a99.jpg,640,640,Filfresh,113,404,250,428
340774804_1428074258033528_8765378689464179935_n_jpg.rf.caac0b2b1b7c416082c9577708554051.jpg,640,640,Exium Mups,175,82,338,117
340774804_1428074258033528_8765378689464179935_n_jpg.rf.caac0b2b1b7c416082c9577708554051.jpg,640,640,Predixa,176,118,289,155
340774804_1428074258033528_8765378689464179935_n_jpg.rf.caac0b2b1b7c416082c9577708554051.jpg,640,640,Cefaclav,179,160,292,202
340774804_1428074258033528_8765378689464179935_n_jpg.rf.caac0b2b1b7c416082c9577708554051.jpg,640,640,Montair,174,208,274,246
340774804_1428074258033528_8765378689464179935_n_jpg.rf.caac0b2b1b7c416082c9577708554051.jpg,640,640,Brezofil,167,243,296,281
340774804_1428074258033528_8765378689464179935_n_jpg.rf.caac0b2b1b7c416082c9577708554051.jpg,640,640,Traxyl,164,284,277,323
WhatsApp-Image-2023-04-12-at-12-46-33-AM-1-_jpeg.rf.c3765794a5fb35b8e8855a1a50a79bbe.jpg,640,640,T Mycin Plus,121,235,301,264
WhatsApp-Image-2023-04-12-at-12-46-33-AM-1-_jpeg.rf.c3765794a5fb35b8e8855a1a50a79bbe.jpg,640,640,Everfresh,124,325,243,353
WhatsApp-Image-2023-04-12-at-12-22-11-PM_jpeg.rf.cdfa744aab221facdc34e275ff43cc53.jpg,640,640,Pantonix,317,333,408,357
WhatsApp-Image-2023-04-12-at-12-22-11-PM_jpeg.rf.cdfa744aab221facdc34e275ff43cc53.jpg,640,640,Emistat,322,389,402,412
WhatsApp-Image-2023-04-12-at-12-22-11-PM_jpeg.rf.cdfa744aab221facdc34e275ff43cc53.jpg,640,640,Bizoran,333,444,420,468
WhatsApp-Image-2023-04-12-at-12-22-11-PM_jpeg.rf.cdfa744aab221facdc34e275ff43cc53.jpg,640,640,Rivotril,320,491,407,515
WhatsApp-Image-2023-04-12-at-12-22-11-PM_jpeg.rf.cdfa744aab221facdc34e275ff43cc53.jpg,640,640,Rivotril,329,569,396,593
WhatsApp-Image-2023-04-12-at-12-23-26-PM_jpeg.rf.cac393aa6031eda66345e27a09265af0.jpg,640,640,Cipro-A,288,184,383,203
WhatsApp-Image-2023-04-12-at-12-23-26-PM_jpeg.rf.cac393aa6031eda66345e27a09265af0.jpg,640,640,Ace,300,219,340,236
WhatsApp-Image-2023-04-12-at-12-23-26-PM_jpeg.rf.cac393aa6031eda66345e27a09265af0.jpg,640,640,Progut Mups,295,249,437,269
WhatsApp-Image-2023-04-12-at-12-23-26-PM_jpeg.rf.cac393aa6031eda66345e27a09265af0.jpg,640,640,Urodart,303,288,399,303
WhatsApp-Image-2023-04-12-at-12-23-26-PM_jpeg.rf.cac393aa6031eda66345e27a09265af0.jpg,640,640,Odrel Plus,313,322,437,341
WhatsApp-Image-2023-04-12-at-12-23-26-PM_jpeg.rf.cac393aa6031eda66345e27a09265af0.jpg,640,640,Ropitor,314,360,411,379
WhatsApp-Image-2023-04-12-at-12-23-26-PM_jpeg.rf.cac393aa6031eda66345e27a09265af0.jpg,640,640,Trocer,310,401,403,421
WhatsApp-Image-2023-04-12-at-12-23-26-PM_jpeg.rf.cac393aa6031eda66345e27a09265af0.jpg,640,640,Ramace,304,445,393,463
WhatsApp-Image-2023-04-12-at-12-23-26-PM_jpeg.rf.cac393aa6031eda66345e27a09265af0.jpg,640,640,Cardex,314,488,409,510
WhatsApp-Image-2023-04-12-at-12-23-26-PM_jpeg.rf.cac393aa6031eda66345e27a09265af0.jpg,640,640,Avolac,309,534,423,556
WhatsApp-Image-2023-04-12-at-12-46-31-AM-2-_jpeg.rf.bb94617bf85c95ec2b3879225aad0c4c.jpg,640,640,Finix,246,238,309,270
WhatsApp-Image-2023-04-12-at-12-46-31-AM-2-_jpeg.rf.bb94617bf85c95ec2b3879225aad0c4c.jpg,640,640,Lysivin,226,304,315,336
WhatsApp-Image-2023-04-12-at-12-46-31-AM-2-_jpeg.rf.bb94617bf85c95ec2b3879225aad0c4c.jpg,640,640,Solas,220,368,279,392
340690232_774962927304069_2701229952035350210_n_jpg.rf.d01e1fd82fe7bdbf4e044a6756eaa8ac.jpg,640,640,Alatrol,404,221,478,249
340690232_774962927304069_2701229952035350210_n_jpg.rf.d01e1fd82fe7bdbf4e044a6756eaa8ac.jpg,640,640,Tofen,390,470,456,492
340690232_774962927304069_2701229952035350210_n_jpg.rf.d01e1fd82fe7bdbf4e044a6756eaa8ac.jpg,640,640,Nebulization,323,363,451,383
WhatsApp-Image-2023-04-12-at-12-23-22-PM-1-_jpeg.rf.d592aeb31e18492f05c04f59a26895b6.jpg,640,640,Clavusef,245,103,396,125
WhatsApp-Image-2023-04-12-at-12-23-22-PM-1-_jpeg.rf.d592aeb31e18492f05c04f59a26895b6.jpg,640,640,Edeloss,250,164,385,184
WhatsApp-Image-2023-04-12-at-12-23-22-PM-1-_jpeg.rf.d592aeb31e18492f05c04f59a26895b6.jpg,640,640,Maxpro Mups,258,217,487,242
WhatsApp-Image-2023-04-12-at-12-23-22-PM-1-_jpeg.rf.d592aeb31e18492f05c04f59a26895b6.jpg,640,640,Bisopro,256,279,399,304
WhatsApp-Image-2023-04-12-at-12-23-22-PM-1-_jpeg.rf.d592aeb31e18492f05c04f59a26895b6.jpg,640,640,Telma,228,340,353,358
WhatsApp-Image-2023-04-12-at-12-23-22-PM-1-_jpeg.rf.d592aeb31e18492f05c04f59a26895b6.jpg,640,640,Alphapress,267,397,466,418
WhatsApp-Image-2023-04-12-at-12-23-22-PM-1-_jpeg.rf.d592aeb31e18492f05c04f59a26895b6.jpg,640,640,Dicaltrol Plus,249,465,500,486
WhatsApp-Image-2023-04-12-at-12-23-22-PM-1-_jpeg.rf.d592aeb31e18492f05c04f59a26895b6.jpg,640,640,Rupa,262,526,387,550
340265475_1598823910639430_139860719739943025_n_jpg.rf.d1f47d8f123a0631d2bc94c1702c391a.jpg,640,640,NeuroB,326,220,412,237
340265475_1598823910639430_139860719739943025_n_jpg.rf.d1f47d8f123a0631d2bc94c1702c391a.jpg,640,640,PG,319,271,344,287
WhatsApp-Image-2023-04-12-at-12-22-13-PM_jpeg.rf.d26a296db3e245d30f86cecb0708ebf7.jpg,640,640,Mixtard,341,205,440,229
WhatsApp-Image-2023-04-12-at-12-22-13-PM_jpeg.rf.d26a296db3e245d30f86cecb0708ebf7.jpg,640,640,Met,356,290,405,309
WhatsApp-Image-2023-04-12-at-12-22-13-PM_jpeg.rf.d26a296db3e245d30f86cecb0708ebf7.jpg,640,640,LNC,352,351,414,377
WhatsApp-Image-2023-04-12-at-12-22-13-PM_jpeg.rf.d26a296db3e245d30f86cecb0708ebf7.jpg,640,640,Olmesan,357,408,470,433
WhatsApp-Image-2023-04-12-at-12-22-13-PM_jpeg.rf.d26a296db3e245d30f86cecb0708ebf7.jpg,640,640,Remmo,371,468,453,491
WhatsApp-Image-2023-04-12-at-12-22-13-PM_jpeg.rf.d26a296db3e245d30f86cecb0708ebf7.jpg,640,640,Prelin,361,523,439,543
WhatsApp-Image-2023-04-12-at-12-22-13-PM_jpeg.rf.d26a296db3e245d30f86cecb0708ebf7.jpg,640,640,NeuroB,361,562,467,586
WhatsApp-Image-2023-04-12-at-12-22-26-PM_jpeg.rf.d597e567bc273645bddb6dea488a4227.jpg,640,640,Buflex,263,90,374,120
WhatsApp-Image-2023-04-12-at-12-22-26-PM_jpeg.rf.d597e567bc273645bddb6dea488a4227.jpg,640,640,Prompton,249,142,388,170
WhatsApp-Image-2023-04-12-at-12-22-26-PM_jpeg.rf.d597e567bc273645bddb6dea488a4227.jpg,640,640,OvocalDX,260,193,424,220
WhatsApp-Image-2023-04-12-at-12-22-26-PM_jpeg.rf.d597e567bc273645bddb6dea488a4227.jpg,640,640,Radiflex,256,245,385,273
WhatsApp-Image-2023-04-12-at-12-22-26-PM_jpeg.rf.d597e567bc273645bddb6dea488a4227.jpg,640,640,Vitalead,270,304,410,331
WhatsApp-Image-2023-04-12-at-12-46-19-AM-2-_jpeg.rf.db733a0269d000cdb8b5bb06687f27cf.jpg,640,640,Algin,254,219,364,252
WhatsApp-Image-2023-04-12-at-12-46-19-AM-2-_jpeg.rf.db733a0269d000cdb8b5bb06687f27cf.jpg,640,640,Normens,226,344,450,380
WhatsApp-Image-2023-04-12-at-12-46-19-AM-2-_jpeg.rf.db733a0269d000cdb8b5bb06687f27cf.jpg,640,640,Maxpro,251,418,428,463
WhatsApp-Image-2023-04-13-at-1-56-02-PM_jpeg.rf.c346635065e8266586bd5bc7e1686cf4.jpg,640,640,Eltroxin,383,172,460,197
WhatsApp-Image-2023-04-13-at-1-56-02-PM_jpeg.rf.c346635065e8266586bd5bc7e1686cf4.jpg,640,640,Amdocal,384,211,460,233
WhatsApp-Image-2023-04-13-at-1-56-02-PM_jpeg.rf.c346635065e8266586bd5bc7e1686cf4.jpg,640,640,Paricel,368,237,431,263
WhatsApp-Image-2023-04-13-at-1-56-02-PM_jpeg.rf.c346635065e8266586bd5bc7e1686cf4.jpg,640,640,Dicaltrol,379,270,459,294
WhatsApp-Image-2023-04-13-at-1-56-02-PM_jpeg.rf.c346635065e8266586bd5bc7e1686cf4.jpg,640,640,Rostil,377,299,435,323
WhatsApp-Image-2023-04-13-at-1-56-02-PM_jpeg.rf.c346635065e8266586bd5bc7e1686cf4.jpg,640,640,Fluver,375,333,446,355
340763194_1972687183087953_1230068764890745184_n_jpg.rf.d6464aef3e78e69a454969472781b982.jpg,640,640,Biltin,285,88,364,135
340763194_1972687183087953_1230068764890745184_n_jpg.rf.d6464aef3e78e69a454969472781b982.jpg,640,640,Nabumet,302,173,403,215
340763194_1972687183087953_1230068764890745184_n_jpg.rf.d6464aef3e78e69a454969472781b982.jpg,640,640,Esoral Mups,306,269,416,303
340763194_1972687183087953_1230068764890745184_n_jpg.rf.d6464aef3e78e69a454969472781b982.jpg,640,640,Solas,311,355,365,397
340763194_1972687183087953_1230068764890745184_n_jpg.rf.d6464aef3e78e69a454969472781b982.jpg,640,640,Montene,322,430,420,467
340763194_1972687183087953_1230068764890745184_n_jpg.rf.d6464aef3e78e69a454969472781b982.jpg,640,640,Brezofil,339,508,415,548
WhatsApp-Image-2023-04-12-at-12-22-10-PM_jpeg.rf.dcba47dd39145431050c56c7eba2d7ff.jpg,640,640,Ecosprin,269,63,439,108
WhatsApp-Image-2023-04-12-at-12-22-10-PM_jpeg.rf.dcba47dd39145431050c56c7eba2d7ff.jpg,640,640,Pantobex,294,190,449,229
WhatsApp-Image-2023-04-12-at-12-22-10-PM_jpeg.rf.dcba47dd39145431050c56c7eba2d7ff.jpg,640,640,Aristocal D,310,358,556,399
WhatsApp-Image-2023-04-12-at-12-22-10-PM_jpeg.rf.dcba47dd39145431050c56c7eba2d7ff.jpg,640,640,Rosutin,300,460,510,509
WhatsApp-Image-2023-04-12-at-12-23-17-PM_jpeg.rf.d9c6509beb6c875e6ad8355e0de5b3a2.jpg,640,640,Maxsulin,189,10,361,41
WhatsApp-Image-2023-04-12-at-12-23-17-PM_jpeg.rf.d9c6509beb6c875e6ad8355e0de5b3a2.jpg,640,640,Emparol,227,117,403,147
WhatsApp-Image-2023-04-12-at-12-23-17-PM_jpeg.rf.d9c6509beb6c875e6ad8355e0de5b3a2.jpg,640,640,Ecosprin,225,194,390,226
WhatsApp-Image-2023-04-12-at-12-23-17-PM_jpeg.rf.d9c6509beb6c875e6ad8355e0de5b3a2.jpg,640,640,Nidocard,236,270,424,301
WhatsApp-Image-2023-04-12-at-12-23-17-PM_jpeg.rf.d9c6509beb6c875e6ad8355e0de5b3a2.jpg,640,640,Metacard MR,237,344,497,379
WhatsApp-Image-2023-04-12-at-12-23-17-PM_jpeg.rf.d9c6509beb6c875e6ad8355e0de5b3a2.jpg,640,640,Bislol,263,416,387,450
WhatsApp-Image-2023-04-12-at-12-23-17-PM_jpeg.rf.d9c6509beb6c875e6ad8355e0de5b3a2.jpg,640,640,Atova,257,498,366,530
WhatsApp-Image-2023-04-12-at-12-23-17-PM_jpeg.rf.d9c6509beb6c875e6ad8355e0de5b3a2.jpg,640,640,NeuroB,247,569,444,602
WhatsApp-Image-2023-04-12-at-12-46-28-AM-1-_jpeg.rf.cbdb57267368716ebdb14c4b083c1db5.jpg,640,640,Xalcort,254,300,362,323
WhatsApp-Image-2023-04-12-at-12-46-28-AM-1-_jpeg.rf.cbdb57267368716ebdb14c4b083c1db5.jpg,640,640,Fexten,292,374,384,405
WhatsApp-Image-2023-04-12-at-12-46-28-AM-1-_jpeg.rf.cbdb57267368716ebdb14c4b083c1db5.jpg,640,640,Dermasol,235,456,392,490
340666213_727047779101821_8439872733888959622_n_jpg.rf.d3cbbff33c523b14fa0237a78aeed6d0.jpg,640,640,Sitagil-M,137,52,258,82
340666213_727047779101821_8439872733888959622_n_jpg.rf.d3cbbff33c523b14fa0237a78aeed6d0.jpg,640,640,Dimicron MR,136,102,280,126
340666213_727047779101821_8439872733888959622_n_jpg.rf.d3cbbff33c523b14fa0237a78aeed6d0.jpg,640,640,Methotrax,134,153,256,180
340666213_727047779101821_8439872733888959622_n_jpg.rf.d3cbbff33c523b14fa0237a78aeed6d0.jpg,640,640,Folison,124,209,200,238
340666213_727047779101821_8439872733888959622_n_jpg.rf.d3cbbff33c523b14fa0237a78aeed6d0.jpg,640,640,Tofacent,136,280,241,313
340666213_727047779101821_8439872733888959622_n_jpg.rf.d3cbbff33c523b14fa0237a78aeed6d0.jpg,640,640,Remmo,148,482,240,504
340666213_727047779101821_8439872733888959622_n_jpg.rf.d3cbbff33c523b14fa0237a78aeed6d0.jpg,640,640,Omidon,135,456,206,475
340666213_727047779101821_8439872733888959622_n_jpg.rf.d3cbbff33c523b14fa0237a78aeed6d0.jpg,640,640,Amilin,146,384,213,415
340666213_727047779101821_8439872733888959622_n_jpg.rf.d3cbbff33c523b14fa0237a78aeed6d0.jpg,640,640,A-Cal D,137,326,250,354
340666213_727047779101821_8439872733888959622_n_jpg.rf.d3cbbff33c523b14fa0237a78aeed6d0.jpg,640,640,Nodia,140,356,202,379
340666213_727047779101821_8439872733888959622_n_jpg.rf.d3cbbff33c523b14fa0237a78aeed6d0.jpg,640,640,Vomiren,137,424,228,448
WhatsApp-Image-2023-04-12-at-12-46-29-AM-1-_jpeg.rf.dd1c21beca4b462ca5ab5bf2f0dd27ac.jpg,640,640,Clavusef,347,187,465,221
WhatsApp-Image-2023-04-12-at-12-46-29-AM-1-_jpeg.rf.dd1c21beca4b462ca5ab5bf2f0dd27ac.jpg,640,640,Flux,357,263,425,296
WhatsApp-Image-2023-04-12-at-12-46-29-AM-1-_jpeg.rf.dd1c21beca4b462ca5ab5bf2f0dd27ac.jpg,640,640,Ceevit,340,352,428,386
WhatsApp-Image-2023-04-12-at-12-46-29-AM-1-_jpeg.rf.dd1c21beca4b462ca5ab5bf2f0dd27ac.jpg,640,640,Profen,330,424,423,457
WhatsApp-Image-2023-04-12-at-12-46-29-AM-1-_jpeg.rf.dd1c21beca4b462ca5ab5bf2f0dd27ac.jpg,640,640,Acifix,314,501,395,530
WhatsApp-Image-2023-04-12-at-12-46-29-AM-1-_jpeg.rf.dd1c21beca4b462ca5ab5bf2f0dd27ac.jpg,640,640,Muron,215,579,319,605
WhatsApp-Image-2023-04-12-at-12-48-20-AM-1-_jpeg.rf.d5a3915b140d7648a451980208147fc1.jpg,640,640,Comet,267,86,352,112
WhatsApp-Image-2023-04-12-at-12-48-20-AM-1-_jpeg.rf.d5a3915b140d7648a451980208147fc1.jpg,640,640,Ramoril,267,138,364,168
WhatsApp-Image-2023-04-12-at-12-48-20-AM-1-_jpeg.rf.d5a3915b140d7648a451980208147fc1.jpg,640,640,Ecosprin,273,202,370,230
WhatsApp-Image-2023-04-12-at-12-48-20-AM-1-_jpeg.rf.d5a3915b140d7648a451980208147fc1.jpg,640,640,Ropitor,280,266,376,295
WhatsApp-Image-2023-04-12-at-12-48-20-AM-1-_jpeg.rf.d5a3915b140d7648a451980208147fc1.jpg,640,640,Dulox,289,325,356,350
WhatsApp-Image-2023-04-12-at-12-48-20-AM-1-_jpeg.rf.d5a3915b140d7648a451980208147fc1.jpg,640,640,Pregaba,291,378,390,407
WhatsApp-Image-2023-04-12-at-12-48-20-AM-1-_jpeg.rf.d5a3915b140d7648a451980208147fc1.jpg,640,640,Amilin,299,439,381,465
WhatsApp-Image-2023-04-12-at-12-48-20-AM-1-_jpeg.rf.d5a3915b140d7648a451980208147fc1.jpg,640,640,Maxpro,307,499,392,523
WhatsApp-Image-2023-04-12-at-12-46-34-AM-2-_jpeg.rf.db7195f102662301235c6dc425d86a3f.jpg,640,640,Cef 3 DS,170,98,292,144
WhatsApp-Image-2023-04-12-at-12-46-34-AM-2-_jpeg.rf.db7195f102662301235c6dc425d86a3f.jpg,640,640,Flamyd,130,191,248,234
WhatsApp-Image-2023-04-12-at-12-46-34-AM-2-_jpeg.rf.db7195f102662301235c6dc425d86a3f.jpg,640,640,Esonix,133,264,229,309
WhatsApp-Image-2023-04-12-at-12-46-34-AM-2-_jpeg.rf.db7195f102662301235c6dc425d86a3f.jpg,640,640,Napa,115,348,198,383
WhatsApp-Image-2023-04-12-at-12-46-34-AM-2-_jpeg.rf.db7195f102662301235c6dc425d86a3f.jpg,640,640,Fixocard,108,382,227,431
WhatsApp-Image-2023-04-12-at-12-46-34-AM-2-_jpeg.rf.db7195f102662301235c6dc425d86a3f.jpg,640,640,Cevit,124,432,203,469
WhatsApp-Image-2023-04-12-at-12-46-34-AM-2-_jpeg.rf.db7195f102662301235c6dc425d86a3f.jpg,640,640,Omidon,117,475,216,515
WhatsApp-Image-2023-04-12-at-12-46-34-AM-2-_jpeg.rf.db7195f102662301235c6dc425d86a3f.jpg,640,640,Rivotril,112,517,233,564
WhatsApp-Image-2023-04-12-at-12-22-22-PM-1-_jpeg.rf.c77360151974bff1abbf0a6ba84d0ddb.jpg,640,640,Cef 3 DS,151,59,386,128
WhatsApp-Image-2023-04-12-at-12-22-22-PM-1-_jpeg.rf.c77360151974bff1abbf0a6ba84d0ddb.jpg,640,640,Finix,157,148,274,194
WhatsApp-Image-2023-04-12-at-12-22-22-PM-1-_jpeg.rf.c77360151974bff1abbf0a6ba84d0ddb.jpg,640,640,Bisopro,131,269,285,327
WhatsApp-Image-2023-04-12-at-12-22-22-PM-1-_jpeg.rf.c77360151974bff1abbf0a6ba84d0ddb.jpg,640,640,Ramoril Plus,115,323,269,371
WhatsApp-Image-2023-04-12-at-12-22-22-PM-1-_jpeg.rf.c77360151974bff1abbf0a6ba84d0ddb.jpg,640,640,Atova,118,367,244,411
WhatsApp-Image-2023-04-12-at-12-22-22-PM-1-_jpeg.rf.c77360151974bff1abbf0a6ba84d0ddb.jpg,640,640,Jardian,123,417,275,459
WhatsApp-Image-2023-04-12-at-12-22-22-PM-1-_jpeg.rf.c77360151974bff1abbf0a6ba84d0ddb.jpg,640,640,Docopa,121,511,238,548
WhatsApp-Image-2023-04-12-at-12-22-22-PM-1-_jpeg.rf.c77360151974bff1abbf0a6ba84d0ddb.jpg,640,640,Multivit Plus,130,553,348,597
WhatsApp-Image-2023-04-12-at-12-48-17-AM-1-_jpeg.rf.e05173662f2d83e95db1fc44785206c0.jpg,640,640,Levoxin,310,231,426,270
WhatsApp-Image-2023-04-12-at-12-48-17-AM-1-_jpeg.rf.e05173662f2d83e95db1fc44785206c0.jpg,640,640,Enolent Plus,273,325,463,369
WhatsApp-Image-2023-04-12-at-12-48-17-AM-1-_jpeg.rf.e05173662f2d83e95db1fc44785206c0.jpg,640,640,Neurolin,366,476,481,502
WhatsApp-Image-2023-04-12-at-12-23-40-PM-1-_jpeg.rf.ddc7f013a09cbe9f4f09dea41780a96e.jpg,640,640,ZnF,359,214,453,246
WhatsApp-Image-2023-04-12-at-12-23-40-PM-1-_jpeg.rf.ddc7f013a09cbe9f4f09dea41780a96e.jpg,640,640,Seclo,352,295,447,328
WhatsApp-Image-2023-04-12-at-12-23-40-PM-1-_jpeg.rf.ddc7f013a09cbe9f4f09dea41780a96e.jpg,640,640,Xelcom,368,437,522,470
WhatsApp-Image-2023-04-12-at-12-23-40-PM-1-_jpeg.rf.ddc7f013a09cbe9f4f09dea41780a96e.jpg,640,640,Novea,388,553,519,585
340688363_694847359082930_1508354875691475419_n_jpg.rf.d58a99378091e0471a57812a433a4e26.jpg,640,640,Perkinil,299,261,409,281
340688363_694847359082930_1508354875691475419_n_jpg.rf.d58a99378091e0471a57812a433a4e26.jpg,640,640,Indever,301,306,422,327
340688363_694847359082930_1508354875691475419_n_jpg.rf.d58a99378091e0471a57812a433a4e26.jpg,640,640,Repose,306,352,409,376
340683106_1284180999122986_4198180811974188221_n_jpg.rf.df3c9e9d2d44305dd2888f2780d37244.jpg,640,640,Ferisen,321,259,468,362
WhatsApp-Image-2023-04-15-at-10-41-55-AM_jpeg.rf.e0542860710c2e93f8d7eb49fd8ffbda.jpg,640,640,Triphin,120,248,178,264
WhatsApp-Image-2023-04-15-at-10-41-55-AM_jpeg.rf.e0542860710c2e93f8d7eb49fd8ffbda.jpg,640,640,Avloclav,125,274,202,291
WhatsApp-Image-2023-04-15-at-10-41-55-AM_jpeg.rf.e0542860710c2e93f8d7eb49fd8ffbda.jpg,640,640,Nitoxin,118,300,190,319
WhatsApp-Image-2023-04-15-at-10-41-55-AM_jpeg.rf.e0542860710c2e93f8d7eb49fd8ffbda.jpg,640,640,Toroaid,121,328,189,349
WhatsApp-Image-2023-04-15-at-10-41-55-AM_jpeg.rf.e0542860710c2e93f8d7eb49fd8ffbda.jpg,640,640,Esoral Mups,121,355,230,375
WhatsApp-Image-2023-04-15-at-10-41-55-AM_jpeg.rf.e0542860710c2e93f8d7eb49fd8ffbda.jpg,640,640,Paloxi,112,382,168,400
WhatsApp-Image-2023-04-15-at-10-41-55-AM_jpeg.rf.e0542860710c2e93f8d7eb49fd8ffbda.jpg,640,640,Aristo Gold,112,407,221,427
WhatsApp-Image-2023-04-15-at-10-41-55-AM_jpeg.rf.e0542860710c2e93f8d7eb49fd8ffbda.jpg,640,640,Thyrox,107,440,168,461
WhatsApp-Image-2023-04-15-at-10-41-55-AM_jpeg.rf.e0542860710c2e93f8d7eb49fd8ffbda.jpg,640,640,Acitrin-L,104,466,200,486
WhatsApp-Image-2023-04-15-at-10-41-55-AM_jpeg.rf.e0542860710c2e93f8d7eb49fd8ffbda.jpg,640,640,Oxecone MS,112,496,229,514
